cell_id,nhit_bin,predE_bin,mc_count,candidate_version,strategy,central99_flag,fit_predE_range_flag,tail_bin_flag,selection_version,selection_reason,raw_ledger_version,cell_role,role_reason,source_pool,source_nhit_bin,source_predE_bins
33,"[200,300)","[5.25,5.5)",7049,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[200,300)",>=5
34,"[200,300)","[5.5,5.75)",6842,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[200,300)",>=5
35,"[200,300)","[5.75,6)",3744,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[200,300)",>=5
36,"[200,300)",>=6,203,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",filtered_existing_cache,"[200,300)",>=5
37,"[300,500)",<2,0,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",existing_cache_symlink,"[300,500)",<2
38,"[300,500)","[2,2.25)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[300,500)","[2,3)"
39,"[300,500)","[2.25,2.5)",227,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[300,500)","[2,3)"
40,"[300,500)","[2.5,2.75)",9541,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,filtered_existing_cache,"[300,500)","[2,3)"
41,"[300,500)","[2.75,3)",70641,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,"[300,500)","[2,3)"
42,"[300,500)","[3,3.25)",151506,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[300,500)","[3,3.25)"
43,"[300,500)","[3.25,3.5)",112141,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[300,500)","[3.25,3.5)"
44,"[300,500)","[3.5,3.75)",46983,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[300,500)","[3.5,3.75)"
45,"[300,500)","[3.75,4)",20906,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[300,500)","[3.75,4.0)"
46,"[300,500)","[4,4.25)",13417,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[300,500)","[4.0,4.25)"
47,"[300,500)","[4.25,4.5)",11186,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[300,500)","[4.25,4.5)"
48,"[300,500)","[4.5,4.75)",10057,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[300,500)","[4.5,4.75)"
49,"[300,500)","[4.75,5)",8426,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[300,500)","[4.75,5.0)"
50,"[300,500)","[5,5.25)",8302,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[300,500)",>=5
51,"[300,500)","[5.25,5.5)",9329,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[300,500)",>=5
52,"[300,500)","[5.5,5.75)",10375,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[300,500)",>=5
53,"[300,500)","[5.75,6)",6770,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[300,500)",>=5
54,"[300,500)",>=6,433,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",filtered_existing_cache,"[300,500)",>=5
55,"[500,800)",<2,0,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",existing_cache_symlink,"[500,800)",<2
56,"[500,800)","[2,2.25)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[500,800)","[2,3)"
57,"[500,800)","[2.25,2.5)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[500,800)","[2,3)"
58,"[500,800)","[2.5,2.75)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[500,800)","[2,3)"
59,"[500,800)","[2.75,3)",913,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[500,800)","[2,3)"
60,"[500,800)","[3,3.25)",27769,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[500,800)","[3,3.25)"
61,"[500,800)","[3.25,3.5)",89513,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[500,800)","[3.25,3.5)"
62,"[500,800)","[3.5,3.75)",68604,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[500,800)","[3.5,3.75)"
63,"[500,800)","[3.75,4)",26703,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[500,800)","[3.75,4.0)"
64,"[500,800)","[4,4.25)",10601,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[500,800)","[4.0,4.25)"
65,"[500,800)","[4.25,4.5)",5257,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[500,800)","[4.25,4.5)"
66,"[500,800)","[4.5,4.75)",5154,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[500,800)","[4.5,4.75)"
67,"[500,800)","[4.75,5)",5397,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[500,800)","[4.75,5.0)"
68,"[500,800)","[5,5.25)",6194,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[500,800)",>=5
69,"[500,800)","[5.25,5.5)",7041,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[500,800)",>=5
70,"[500,800)","[5.5,5.75)",8416,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[500,800)",>=5
71,"[500,800)","[5.75,6)",6061,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[500,800)",>=5
72,"[500,800)",>=6,426,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",filtered_existing_cache,"[500,800)",>=5
73,"[800,1100)",<2,0,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",existing_cache_symlink,"[800,1100)",<2
74,"[800,1100)","[2,2.25)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[800,1100)","[2,3)"
75,"[800,1100)","[2.25,2.5)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[800,1100)","[2,3)"
76,"[800,1100)","[2.5,2.75)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[800,1100)","[2,3)"
77,"[800,1100)","[2.75,3)",5,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[800,1100)","[2,3)"
78,"[800,1100)","[3,3.25)",1093,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[800,1100)","[3,3.25)"
79,"[800,1100)","[3.25,3.5)",15783,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[800,1100)","[3.25,3.5)"
80,"[800,1100)","[3.5,3.75)",32787,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[800,1100)","[3.5,3.75)"
81,"[800,1100)","[3.75,4)",22615,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[800,1100)","[3.75,4.0)"
82,"[800,1100)","[4,4.25)",9020,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[800,1100)","[4.0,4.25)"
83,"[800,1100)","[4.25,4.5)",2841,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[800,1100)","[4.25,4.5)"
84,"[800,1100)","[4.5,4.75)",1287,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[800,1100)","[4.5,4.75)"
85,"[800,1100)","[4.75,5)",1482,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[800,1100)","[4.75,5.0)"
86,"[800,1100)","[5,5.25)",2159,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[800,1100)",>=5
87,"[800,1100)","[5.25,5.5)",2485,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[800,1100)",>=5
88,"[800,1100)","[5.5,5.75)",2448,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[800,1100)",>=5
89,"[800,1100)","[5.75,6)",1143,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[800,1100)",>=5
90,"[800,1100)",>=6,71,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",filtered_existing_cache,"[800,1100)",>=5
91,"[1100,2000)",<2,0,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",existing_cache_symlink,"[1100,2000)",<2
92,"[1100,2000)","[2,2.25)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[1100,2000)","[2,3)"
